"clip_id","smiler_id","culture","smile_type","label_conflict","stimulus","stimulus_num","take_num","clip_duration_s","n_frames","Neutral_pk","Neutral_mn","Neutral_prop","Neutral_durmax","Neutral_durtot","Neutral_tpk","Neutral_auc","Neutral_neps","Neutral_cens0","Neutral_cens1","Happy_pk","Happy_mn","Happy_prop","Happy_durmax","Happy_durtot","Happy_tpk","Happy_auc","Happy_neps","Happy_cens0","Happy_cens1","Sad_pk","Sad_mn","Sad_prop","Sad_durmax","Sad_durtot","Sad_tpk","Sad_auc","Sad_neps","Sad_cens0","Sad_cens1","Angry_pk","Angry_mn","Angry_prop","Angry_durmax","Angry_durtot","Angry_tpk","Angry_auc","Angry_neps","Angry_cens0","Angry_cens1","Surprised_pk","Surprised_mn","Surprised_prop","Surprised_durmax","Surprised_durtot","Surprised_tpk","Surprised_auc","Surprised_neps","Surprised_cens0","Surprised_cens1","Scared_pk","Scared_mn","Scared_prop","Scared_durmax","Scared_durtot","Scared_tpk","Scared_auc","Scared_neps","Scared_cens0","Scared_cens1","Disgusted_pk","Disgusted_mn","Disgusted_prop","Disgusted_durmax","Disgusted_durtot","Disgusted_tpk","Disgusted_auc","Disgusted_neps","Disgusted_cens0","Disgusted_cens1","Contempt_pk","Contempt_mn","Contempt_prop","Contempt_durmax","Contempt_durtot","Contempt_tpk","Contempt_auc","Contempt_neps","Contempt_cens0","Contempt_cens1","AU01_pk","AU01_mn","AU01_prop","AU01_durmax","AU01_durtot","AU01_tpk","AU01_auc","AU01_neps","AU01_cens0","AU01_cens1","AU02_pk","AU02_mn","AU02_prop","AU02_durmax","AU02_durtot","AU02_tpk","AU02_auc","AU02_neps","AU02_cens0","AU02_cens1","AU04_pk","AU04_mn","AU04_prop","AU04_durmax","AU04_durtot","AU04_tpk","AU04_auc","AU04_neps","AU04_cens0","AU04_cens1","AU05_pk","AU05_mn","AU05_prop","AU05_durmax","AU05_durtot","AU05_tpk","AU05_auc","AU05_neps","AU05_cens0","AU05_cens1","AU06_pk","AU06_mn","AU06_prop","AU06_durmax","AU06_durtot","AU06_tpk","AU06_auc","AU06_neps","AU06_cens0","AU06_cens1","AU07_pk","AU07_mn","AU07_prop","AU07_durmax","AU07_durtot","AU07_tpk","AU07_auc","AU07_neps","AU07_cens0","AU07_cens1","AU09_pk","AU09_mn","AU09_prop","AU09_durmax","AU09_durtot","AU09_tpk","AU09_auc","AU09_neps","AU09_cens0","AU09_cens1","AU10_pk","AU10_mn","AU10_prop","AU10_durmax","AU10_durtot","AU10_tpk","AU10_auc","AU10_neps","AU10_cens0","AU10_cens1","AU12_pk","AU12_mn","AU12_prop","AU12_durmax","AU12_durtot","AU12_tpk","AU12_auc","AU12_neps","AU12_cens0","AU12_cens1","AU14_pk","AU14_mn","AU14_prop","AU14_durmax","AU14_durtot","AU14_tpk","AU14_auc","AU14_neps","AU14_cens0","AU14_cens1","AU15_pk","AU15_mn","AU15_prop","AU15_durmax","AU15_durtot","AU15_tpk","AU15_auc","AU15_neps","AU15_cens0","AU15_cens1","AU17_pk","AU17_mn","AU17_prop","AU17_durmax","AU17_durtot","AU17_tpk","AU17_auc","AU17_neps","AU17_cens0","AU17_cens1","AU18_pk","AU18_mn","AU18_prop","AU18_durmax","AU18_durtot","AU18_tpk","AU18_auc","AU18_neps","AU18_cens0","AU18_cens1","AU20_pk","AU20_mn","AU20_prop","AU20_durmax","AU20_durtot","AU20_tpk","AU20_auc","AU20_neps","AU20_cens0","AU20_cens1","AU23_pk","AU23_mn","AU23_prop","AU23_durmax","AU23_durtot","AU23_tpk","AU23_auc","AU23_neps","AU23_cens0","AU23_cens1","AU24_pk","AU24_mn","AU24_prop","AU24_durmax","AU24_durtot","AU24_tpk","AU24_auc","AU24_neps","AU24_cens0","AU24_cens1","AU25_pk","AU25_mn","AU25_prop","AU25_durmax","AU25_durtot","AU25_tpk","AU25_auc","AU25_neps","AU25_cens0","AU25_cens1","AU26_pk","AU26_mn","AU26_prop","AU26_durmax","AU26_durtot","AU26_tpk","AU26_auc","AU26_neps","AU26_cens0","AU26_cens1","AU27_pk","AU27_mn","AU27_prop","AU27_durmax","AU27_durtot","AU27_tpk","AU27_auc","AU27_neps","AU27_cens0","AU27_cens1","AU43_pk","AU43_mn","AU43_prop","AU43_durmax","AU43_durtot","AU43_tpk","AU43_auc","AU43_neps","AU43_cens0","AU43_cens1","duchenne_prop","au12_rise_rate","au12_smooth","au12_n_bouts","exclude_reason"
"E17HA07-02","C17","Chinese","Genuine",0,"Happy 7 CN",7,2,3.625,29,0.5641293,0.451016810344828,0.206896551724138,0.75,0.75,0,1.5711737125,1,1,0,0.1708568,0.0853338472413793,0,0,0,3,0.302973236875,0,0,0,0.2528803,0.139894199655172,0,0,0,2.25,0.49307608,0,0,0,0.1369894,0.0574985124137931,0,0,0,0,0.19632568125,0,0,0,0.008681701,0.00476191831034483,0,0,0,3.125,0.016504551125,0,0,0,0.003313997,0.00147835865517241,0,0,0,3,0.005121440375,0,0,0,0.0701196,0.0321996410344828,0,0,0,2.375,0.114355024375,0,0,0,0.007962053,0.00182482120689655,0,0,0,1,0.0064491725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0689655172413793,0.0689655172413793,0.25,0.25,3,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.79310344827586,0.862068965517241,3,3.125,2.375,6.375,2,1,1,,,0,0,
"E18HA01-02","C18","Chinese","Genuine",0,"Happy 1 CN",1,2,3,24,0.2826627,0.194000370833333,0,0,0,2.875,0.551161925,0,0,0,0.6976632,0.444080524166667,0.583333333333333,1.75,1.75,1.625,1.319814900625,1,0,0,0.02533875,0.006169576375,0,0,0,2.875,0.01621382225,0,0,0,0.6165419,0.401929720833333,0.166666666666667,0.5,0.5,0,1.14357270625,1,1,0,0.000348622,0.000107411041666667,0,0,0,0,0.00029836025,0,0,0,0.003562158,0.00100210016666667,0,0,0,2.875,0.002726339375,0,0,0,0.2040538,0.0803042341666667,0,0,0,2.875,0.224061336875,0,0,0,0.000350082,5.11699166666667e-05,0,0,0,1.375,0.0001531333125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.95833333333333,0.791666666666667,2.375,2.375,1.25,5.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.375,0.791666666666667,2.375,2.375,1,4.0625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0416666666666667,0.0416666666666667,0.125,0.125,2.875,0.0625,1,0,1,1,0.333333333333333,0.333333333333333,0.875,1,0.375,0.9375,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.58333333333333,1,3,3,0,4.5,1,1,1,2,0.375,0.333333333333333,1,1,0,1,1,1,0,2,0.875,0.75,2.25,2.25,1.5,2.5625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.625,1,3,3,0.625,7.625,1,1,1,1,5.33333333333333,0.130434782608696,1,
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,0.3634668,0.298516934375,0,0,0,0.75,1.15265858125,0,0,0,0.7171141,0.29139663903125,0.15625,0.625,0.625,3,1.1590017955625,1,0,0,0.08312736,0.04091010884375,0,0,0,0.75,0.1572678385,0,0,0,0.4059795,0.238939134375,0,0,0,0,0.91483871875,0,0,0,0.002386925,0.0008797835625,0,0,0,0,0.00335983975,0,0,0,0.00274575,0.00147766925,0,0,0,0,0.0056865685625,0,0,0,0.1523407,0.0525040135,0,0,0,2.375,0.2060850815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3125,0.3125,1.25,1.25,0,1.1875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.125,0.71875,2.875,2.875,2,4.4375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.375,1.5,1.5,2.25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.40625,0.40625,1.125,1.625,0.75,1.5625,2,0,1,1,0.09375,0.09375,0.375,0.375,1,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.03125,1,4,4,0,7.8125,1,1,1,1,0.75,0.75,2.125,3,0,2.875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.09375,1,4,4,1.75,12.125,1,1,1,1,,0.0645161290322581,1,
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,0.3471688,0.1322670575,0,0,0,4.625,0.61960981875,0,0,0,0.9231455,0.7165084675,0.775,3.875,3.875,2,3.55120610625,1,0,0,0.01948578,0.00470409405,0,0,0,4.5,0.0219717478125,0,0,0,0.4027048,0.3244345225,0,0,0,0.125,1.58279088125,0,0,0,0.000756022,0.000164594625,0,0,0,3.5,0.0008113274375,0,0,0,0.008650869,0.0024161142,0,0,0,3,0.0118563065,0,0,0,0.2918156,0.11897371625,0,0,0,0,0.5696588875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.85,1,5,5,1.5,13.9375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.675,0.975,4.875,4.875,0.5,8.3125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.175,0.875,0.875,0,0.875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.425,0.425,1.125,2.125,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,2,1.425,0.925,4.625,4.625,0.625,7.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.125,1,5,5,3,20.125,1,1,1,1,5.33333333333333,0.0769230769230769,1,
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,0.3235065,0.245821310714286,0,0,0,2.875,0.8299440125,0,0,0,0.07250416,0.0313099290714286,0,0,0,2.875,0.106254914375,0,0,0,0.1282558,0.04415734525,0,0,0,0,0.144716389,0,0,0,0.6566045,0.524234296428571,0.535714285714286,0.875,1.875,0.375,1.76845265,3,1,0,0.00033277,0.000209773964285714,0,0,0,0,0.0007084789375,0,0,0,0.002838491,0.00153570085714286,0,0,0,2.875,0.0052048443125,0,0,0,0.1777444,0.0971387703571429,0,0,0,2.375,0.33394147625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.214285714285714,0.214285714285714,0.75,0.75,2.75,0.6875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.142857142857143,0.142857142857143,0.5,0.5,3,0.4375,1,0,1,1,0.678571428571428,0.678571428571429,2.25,2.375,1,2.3125,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.28571428571429,1,3.5,3.5,0.25,7.75,1,1,1,1,1,1,3.5,3.5,0,3.375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.10714285714286,1,3.5,3.5,2.875,10.5,1,1,1,,,0,0,
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,0.2627893,0.210730419047619,0,0,0,0.625,0.52655019375,0,0,0,0.6168328,0.387222391904762,0.619047619047619,1.625,1.625,1.25,0.977414890625,1,0,0,0.0205242,0.00775604771428571,0,0,0,0.375,0.01845873025,0,0,0,0.6118571,0.372612595238095,0.238095238095238,0.625,0.625,0.25,0.92697518125,1,1,0,0.000265118,0.000104059857142857,0,0,0,0.75,0.000260937625,0,0,0,0.004556176,0.00109593585714286,0,0,0,0.625,0.002782271875,0,0,0,0.1803782,0.105228428571429,0,0,0,0.125,0.261448376875,0,0,0,0.000808789,0.000145318142857143,0,0,0,1.125,0.000349937375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.28571428571429,0.80952380952381,2.125,2.125,1.375,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.28571428571429,0.714285714285714,1.875,1.875,1.125,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.625,2.625,0,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.57142857142857,0.952380952380952,2.5,2.5,0,4,1,1,0,2,0.714285714285714,0.476190476190476,1.25,1.25,0,1.75,1,1,0,2,0.761904761904762,0.714285714285714,1.875,1.875,2.125,1.9375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.85714285714286,1,2.625,2.625,1.5,7.25,1,1,0,1,5.33333333333333,0.1,1,
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,0.3585072,0.286149168292683,0,0,0,2.75,1.4360915125,0,0,0,0.6493782,0.294218486487805,0.121951219512195,0.625,0.625,1.625,1.5027693711875,1,0,0,0.1757624,0.0346381597073171,0,0,0,2.625,0.173482897875,0,0,0,0.4573249,0.303649080487805,0,0,0,5,1.50171071875,0,0,0,0.00144117,0.000350007682926829,0,0,0,3,0.0017772750625,0,0,0,0.03614816,0.00781020585365854,0,0,0,0.625,0.039321764875,0,0,0,0.5002377,0.190955832682927,0.024390243902439,0.125,0.125,0,0.93099798625,1,1,0,0.000799462,0.000195738609756098,0,0,0,1.375,0.0009999246875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024390243902439,0.024390243902439,0.125,0.125,3,0.125,1,0,0,3,1.36585365853659,1,5.125,5.125,1.5,6.875,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.14634146341463,0.780487804878049,4,4,1.5,5.8125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.073170731707317,0.0731707317073171,0.375,0.375,0,0.3125,1,1,0,1,0.24390243902439,0.24390243902439,1.25,1.25,1.125,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.463414634146342,0.439024390243902,2.125,2.25,0,2.1875,2,1,1,2,0.219512195121951,0.195121951219512,1,1,0,1,1,1,0,1,0.804878048780488,0.804878048780488,4.125,4.125,1,4.0625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.024390243902439,0.024390243902439,0.125,0.125,2.625,0.125,1,0,0,3,2.31707317073171,1,5.125,5.125,0,11.5,1,1,1,1,5.33333333333333,0.125,1,
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,0.346765,0.09481815075,0,0,0,0,0.4454584225,0,0,0,0.9118272,0.769167605425,0.875,4.375,4.375,2.25,3.797185161125,1,0,1,0.2220193,0.018627524725,0,0,0,0.125,0.09219124225,0,0,0,0.08969538,0.007618562525,0,0,0,0,0.032230439375,0,0,0,0.1405937,0.011454610325,0,0,0,0,0.04842924075,0,0,0,0.3122386,0.0251380852,0,0,0,0,0.1061519178125,0,0,0,0.186306,0.016450195725,0,0,0,0.125,0.0817208459375,0,0,0,0.001572122,0.0005806812,0,0,0,3.5,0.0028248328125,0,0,0,2,0.2,0.175,0.875,0.875,0,0.875,1,1,0,2,0.15,0.125,0.625,0.625,0,0.625,1,1,0,1,0.375,0.375,1.875,1.875,0.125,1.875,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.625,0.925,4.625,4.625,0.875,12.9375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.425,0.95,4.75,4.75,1.25,16.9375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.575,1,5,5,1.875,22.375,1,1,1,2,1.025,1,5,5,0,4.9375,1,1,1,0,0,0,0,0,0,0,0,0,0,4,2.525,0.975,4.875,4.875,0.875,12.4375,1,0,1,0.973684210526316,4,0.128205128205128,1,
"E19HA03-05","C19","Chinese","Genuine",0,"Happy 3 CN",3,5,10,80,0.3501788,0.082067801875,0,0,0,0.25,0.7960692,0,0,0,0.9784458,0.83449349625,0.9375,9.375,9.375,2.125,8.26897659375,1,0,1,0.03689636,0.0035825358,0,0,0,0.125,0.035054099875,0,0,0,0.2002807,0.0166360361625,0,0,0,0,0.149235890375,0,0,0,0.004454097,0.000720998775,0,0,0,2.25,0.0070188204375,0,0,0,0.05493591,0.0040213311875,0,0,0,0.25,0.0380079198125,0,0,0,0.07225014,0.0100344072125,0,0,0,0.25,0.0982994152500001,0,0,0,0.009105057,0.0019520436375,0,0,0,7.75,0.01942178225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25,0.875,2.5,0.25,2.4375,5,0,1,0,0,0,0,0,0,0,0,0,0,4,3.025,1,10,10,4.625,30,1,1,1,1,0.1,0.1,0.875,1,0,0.875,2,1,1,1,0.075,0.075,0.75,0.75,6.25,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5125,1,10,10,1.375,34.875,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.425,1,10,10,2.875,43.75,1,1,1,3,1.3,0.9,7,9,2.125,12.875,3,1,1,1,0.125,0.125,1.25,1.25,1.625,1.25,1,0,0,5,3.4875,1,10,10,5.75,34.625,1,1,1,1,,0.0759493670886076,1,
"E19HA03-06","C19","Chinese","Genuine",0,"Happy 3 CN",3,6,4.875,39,0.4474092,0.118516067948718,0,0,0,0,0.53014929375,0,0,0,0.8956162,0.762956976923077,0.846153846153846,4.125,4.125,1.25,3.689427825,1,0,0,0.02303787,0.0030627238974359,0,0,0,4.75,0.01273237525,0,0,0,0.02050542,0.00278986548717949,0,0,0,4.75,0.0117165124375,0,0,0,0.1203909,0.010542375025641,0,0,0,0,0.043707149875,0,0,0,0.04618666,0.0053105251025641,0,0,0,4.75,0.02097078175,0,0,0,0.05451807,0.005074256,0,0,0,4.25,0.0234621310625,0,0,0,0.001847794,0.000715461051282051,0,0,0,4.375,0.003394417125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.153846153846154,0.153846153846154,0.75,0.75,0.375,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.56410256410256,0.974358974358974,4.75,4.75,0.75,12.4375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.41025641025641,1,4.875,4.875,1.375,16.4375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.43589743589744,1,4.875,4.875,1.375,21.125,1,1,1,3,1.43589743589744,0.871794871794872,3.625,4.25,0,6.75,2,1,1,0,0,0,0,0,0,0,0,0,0,4,3.1025641025641,0.948717948717949,4.625,4.625,1.5,14.9375,1,0,1,0.974358974358974,,0.131578947368421,1,
"E19HA04-03","C19","Chinese","Genuine",0,"Happy 4 CN",4,3,6.5,52,0.3605137,0.129952292884615,0,0,0,0,0.8002002225,0,0,0,0.8762522,0.741505171153846,0.884615384615385,5.75,5.75,2.125,4.78208984375,1,0,0,0.0153208,0.00191121342307692,0,0,0,6.375,0.0109749681875,0,0,0,0.1385973,0.0190876006346154,0,0,0,6.25,0.112148716625,0,0,0,0.00215441,0.000440238153846154,0,0,0,0,0.00263248425,0,0,0,0.02030698,0.00258209405769231,0,0,0,0,0.014695592625,0,0,0,0.04646487,0.00825255828846154,0,0,0,6.375,0.04827152825,0,0,0,0.01123067,0.00190356334615385,0,0,0,6.25,0.011730768875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.96153846153846,0.923076923076923,6,6,1.5,12.6875,1,0,1,1,0.942307692307692,0.942307692307692,6.125,6.125,0.375,6.0625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0961538461538461,0.0961538461538462,0.625,0.625,0,0.5625,1,1,0,4,3.32692307692308,1,6.5,6.5,1.375,21.4375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,6.5,6.5,0,25.5,1,1,1,1,0.25,0.25,1.625,1.625,0,1.5625,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2.65384615384615,1,6.5,6.5,5.125,17,1,1,1,0.923076923076923,,0.0980392156862745,1,
"E19HA05-03","C19","Chinese","Genuine",0,"Happy 5 CN",5,3,3.125,25,0.2252712,0.0882478456,0,0,0,3,0.249360705,0,0,0,0.9171185,0.822986228,1,3.125,3.125,1.125,2.50053205625,1,1,1,0.004002519,0.00063069348,0,0,0,3,0.0016763635,0,0,0,0.1769982,0.0363990424,0,0,0,0,0.096862210625,0,0,0,0.01884381,0.00295647816,0,0,0,0,0.00795201925,0,0,0,0.04530981,0.00724968592,0,0,0,0,0.0187773585,0,0,0,0.03251419,0.00286314792,0,0,0,3,0.0065645693125,0,0,0,0.00350391,0.00133328056,0,0,0,1.125,0.0041225171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.28,0.875,0.875,0,0.8125,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.56,1,3.125,3.125,0.625,7.8125,1,1,1,1,0.44,0.44,0.875,1.375,0,1.25,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.32,1,3.125,3.125,0.875,10.0625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.08,1,3.125,3.125,1.875,12.25,1,1,1,4,1.76,1,3.125,3.125,0,5.1875,1,1,1,0,0,0,0,0,0,0,0,0,0,4,2.64,1,3.125,3.125,1.125,8,1,1,1,1,,0.125,1,
"E19HA06-04","C19","Chinese","Genuine",0,"Happy 6 CN",6,4,8,64,0.3809507,0.11914107015625,0,0,0,0,0.92274326125,0,0,0,0.838826,0.761722628125,0.9375,7.5,7.5,4.75,6.02954595,1,0,1,0.05993183,0.004472213,0,0,0,0.125,0.0327197164375,0,0,0,0.008056251,0.001976938984375,0,0,0,0,0.015169084,0,0,0,0.000625532,0.0001125189375,0,0,0,0,0.000858996625,0,0,0,0.006009433,0.000443944359375,0,0,0,0,0.0031716439375,0,0,0,0.04095336,0.0031565500625,0,0,0,0,0.02267080875,0,0,0,0.002994699,0.000672979828125,0,0,0,7,0.005242127625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015625,0.015625,0.125,0.125,0.125,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.546875,0.984375,7.875,7.875,2.625,20.1875,1,0,1,1,0.6875,0.6875,5.5,5.5,0.125,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.46875,1,8,8,2.75,27.4375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.015625,1,8,8,4.625,31.6875,1,1,1,1,0.4375,0.4375,2.375,3.5,0.875,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3.90625,1,8,8,0,30.75,1,1,1,0.984375,,0.0793650793650794,1,
