"clip_id","smiler_id","culture","smile_type","label_conflict","stimulus","stimulus_num","take_num","clip_duration_s","n_frames","channel","channel_type","peak","mean_intensity","sd_intensity","auc","prop_active","n_episodes","dur_total_s","dur_longest_s","t_peak_s","t_peak_prop","t_peak_usable","censored_start","censored_end","n_valid_frames","n_missing_frames"
"E20HA06-02","C20","Chinese","Genuine",0,"Happy 6 CN",6,2,5,40,"AU23","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E20HA06-02","C20","Chinese","Genuine",0,"Happy 6 CN",6,2,5,40,"AU24","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E20HA06-02","C20","Chinese","Genuine",0,"Happy 6 CN",6,2,5,40,"AU25","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E20HA06-02","C20","Chinese","Genuine",0,"Happy 6 CN",6,2,5,40,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E20HA06-02","C20","Chinese","Genuine",0,"Happy 6 CN",6,2,5,40,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E20HA06-02","C20","Chinese","Genuine",0,"Happy 6 CN",6,2,5,40,"AU43","action_unit",1,0.55,0.503831473655779,2.6875,0.55,1,2.75,2.75,2.25,0.45,1,0,1,40,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Neutral","emotion",0.8849435,0.5270813625,0.167003274361073,2.0153355375,0.5,2,2,1.25,0.25,0.0625,0,1,1,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Happy","emotion",0.594866,0.416830303125,0.1401322546705,1.63756818125,0.40625,1,1.625,1.625,2,0.5,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Sad","emotion",0.000668044,0.00038091525,0.000129518253372182,0.0014691425,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Angry","emotion",0.04447489,0.0228784128125,0.0106332657538437,0.087239985,0,0,0,0,0.25,0.0625,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Surprised","emotion",0.01509472,0.006603571,0.00243335617394425,0.0251780235,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Scared","emotion",0.000629194,0.00023370178125,0.000142108202318659,0.0008914436875,0,0,0,0,0.125,0.03125,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Disgusted","emotion",0.000821219,0.00050020753125,0.00017391046078166,0.0019645536875,0,0,0,0,3.25,0.8125,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"Contempt","emotion",0.01112898,0.003147277625,0.00270984321357249,0.0120230174375,0,0,0,0,0.125,0.03125,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU04","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU06","action_unit",1,0.84375,0.368902032628474,3.3125,0.84375,1,3.375,3.375,0.625,0.15625,1,0,1,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU07","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU09","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU12","action_unit",1,0.90625,0.296144581080299,3.5625,0.90625,1,3.625,3.625,0.375,0.09375,1,0,1,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU15","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU17","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU23","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU24","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU25","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E20HA06-03","C20","Chinese","Genuine",0,"Happy 6 CN",6,3,4,32,"AU43","action_unit",1,0.6875,0.470929074859885,2.6875,0.6875,1,2.75,2.75,1.25,0.3125,1,0,1,32,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Neutral","emotion",0.4510911,0.42227409047619,0.023292306740888,2.167101675,0,0,0,0,1.875,0.357142857142857,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Happy","emotion",0.06740206,0.0366560193333333,0.0181968089289032,0.191338995125,0,0,0,0,1.75,0.333333333333333,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Sad","emotion",0.2231793,0.12287649952381,0.030682992791847,0.6256258475,0,0,0,0,0.375,0.0714285714285714,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Angry","emotion",0.05714073,0.0228733519047619,0.00866985684618088,0.11453741875,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Surprised","emotion",0.000242245,0.000110343404761905,4.04327998469846e-05,0.000558268875,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Scared","emotion",0.000296006,0.000210728047619048,3.18427677586962e-05,0.0010721193125,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Disgusted","emotion",0.2400664,0.137072376904762,0.0524344041937263,0.699330175,0,0,0,0,4.625,0.880952380952381,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"Contempt","emotion",0.06449314,0.0311395214285714,0.0176693659753217,0.1602435674375,0,0,0,0,3.875,0.738095238095238,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU04","action_unit",1,1,0,5.125,1,1,5.25,5.25,0,0,0,1,1,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU06","action_unit",1,0.285714285714286,0.457229956859212,1.5,0.285714285714286,1,1.5,1.5,1,0.19047619047619,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU07","action_unit",1,0.69047619047619,0.467901138093333,3.5625,0.69047619047619,1,3.625,3.625,0,0,0,1,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU09","action_unit",2,1.76190476190476,0.431080537409043,9.0625,1,1,5.25,5.25,1.25,0.238095238095238,0,1,1,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU12","action_unit",1,0.785714285714286,0.415299732236633,4.125,0.785714285714286,1,4.125,4.125,0.625,0.119047619047619,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU15","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU17","action_unit",1,0.238095238095238,0.431080537409042,1.1875,0.238095238095238,1,1.25,1.25,0,0,0,1,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU23","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU24","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU25","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
"E22HA01-03","C22","Chinese","Genuine",0,"Happy 1 CN",1,3,5.25,42,"AU43","action_unit",5,4.52380952380952,0.505486736604131,23.1875,1,1,5.25,5.25,1.375,0.261904761904762,0,1,1,42,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Neutral","emotion",0.4494354,0.415063151428571,0.0229768320019174,1.76190128125,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Happy","emotion",0.2445622,0.133591626,0.0770518098144747,0.577132406875,0,0,0,0,2.375,0.542857142857143,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Sad","emotion",0.1245273,0.076040444,0.0210858803966606,0.320683200625,0,0,0,0,4.25,0.971428571428571,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Angry","emotion",0.05300942,0.0350841682857143,0.0113921013280615,0.151071108125,0,0,0,0,1.75,0.4,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Surprised","emotion",0.000186179,3.35040285714286e-05,4.61921637366732e-05,0.000134297625,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Scared","emotion",0.000232839,0.000103222885714286,5.3572965176571e-05,0.0004357164375,0,0,0,0,0.25,0.0571428571428571,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Disgusted","emotion",0.1414801,0.0756638597142857,0.030288454406967,0.31584276125,0,0,0,0,4.25,0.971428571428571,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"Contempt","emotion",0.02078514,0.00759708454285714,0.00554111404603464,0.032542496375,0,0,0,0,1.125,0.257142857142857,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU04","action_unit",1,1,0,4.25,1,1,4.375,4.375,0,0,0,1,1,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU06","action_unit",3,2.02857142857143,1.1753776435861,8.75,0.828571428571429,1,3.625,3.625,1.625,0.371428571428571,1,0,1,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU07","action_unit",1,0.914285714285714,0.284028640998691,3.9375,0.914285714285714,1,4,4,0.375,0.0857142857142857,1,0,1,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU09","action_unit",2,1.65714285714286,0.481593991977935,7,1,1,4.375,4.375,0,0,0,1,1,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU12","action_unit",2,1.42857142857143,0.502096445253434,6.125,1,1,4.375,4.375,2,0.457142857142857,0,1,1,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU15","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU17","action_unit",3,2.28571428571429,0.667366579370366,9.75,1,1,4.375,4.375,0.75,0.171428571428571,0,1,1,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU23","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU24","action_unit",1,0.628571428571429,0.490240894309911,2.75,0.628571428571429,1,2.75,2.75,1.125,0.257142857142857,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU25","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,35,0
"E22HA01-05","C22","Chinese","Genuine",0,"Happy 1 CN",1,5,4.375,35,"AU43","action_unit",5,3.42857142857143,1.00836834673103,14.4375,1,1,4.375,4.375,0,0,0,1,1,35,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Neutral","emotion",0.4287147,0.285945371875,0.0966090476104338,2.25223225625,0,0,0,0,1.375,0.171875,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Happy","emotion",0.7810062,0.3707555240625,0.251574374932937,2.9351456250625,0.265625,1,2.125,2.125,5.125,0.640625,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Sad","emotion",0.3748159,0.078011294765625,0.0945020622428245,0.598762395,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Angry","emotion",0.0550186,0.019862196078125,0.0190907244451819,0.15387918425,0,0,0,0,0.375,0.046875,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Surprised","emotion",0.000184095,9.334878125e-05,5.16834501048937e-05,0.0007390756875,0,0,0,0,1,0.125,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Scared","emotion",0.000699214,0.00029898421875,0.000204570200148683,0.0023862335,0,0,0,0,2.625,0.328125,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Disgusted","emotion",0.2748696,0.1043558415625,0.0585163011376775,0.8166303825,0,0,0,0,0.125,0.015625,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"Contempt","emotion",0.0195329,0.003682176515625,0.00497500988335119,0.0292131329375,0,0,0,0,1.125,0.140625,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU04","action_unit",1,1,0,7.875,1,1,8,8,0,0,0,1,1,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU06","action_unit",4,1.984375,1.22787967328378,15.6875,0.828125,1,6.625,6.625,5.25,0.65625,1,0,1,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU07","action_unit",1,0.625,0.487950036474267,4.875,0.625,4,5,3.5,0,0,0,1,1,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU09","action_unit",2,1.140625,0.63912607743476,9.0625,0.859375,1,6.875,6.875,2.125,0.265625,1,0,1,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU12","action_unit",3,1.8125,1.13913082989578,14.375,0.828125,1,6.625,6.625,3,0.375,1,0,1,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU15","action_unit",1,0.0625,0.243975018237133,0.5,0.0625,1,0.5,0.5,6.375,0.796875,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU17","action_unit",4,1.40625,1.2689046645115,10.9375,0.671875,3,5.375,3.25,7,0.875,0,1,1,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU23","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU24","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU25","action_unit",4,1.6875,1.40152977645347,13.5,0.71875,1,5.75,5.75,4.875,0.609375,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU26","action_unit",1,0.15625,0.3659625273557,1.25,0.15625,1,1.25,1.25,4.75,0.59375,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,64,0
"E22HA02-02","C22","Chinese","Genuine",0,"Happy 2 CN",2,2,8,64,"AU43","action_unit",4,2.765625,1.21814570895848,21.75,1,1,8,8,0,0,0,1,1,64,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Neutral","emotion",0.4426898,0.399764462745098,0.0289652498200375,2.4982632875,0,0,0,0,5.5,0.862745098039216,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Happy","emotion",0.3380093,0.147755656,0.0892296143901932,0.94015440725,0,0,0,0,1.25,0.196078431372549,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Sad","emotion",0.1904449,0.0839526805882353,0.0348678979518417,0.515845645,0,0,0,0,0.125,0.0196078431372549,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Angry","emotion",0.04280732,0.023877551372549,0.0063313276721225,0.15011447375,0,0,0,0,0.625,0.0980392156862745,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Surprised","emotion",0.000113124,4.39628039215686e-05,3.28778145240949e-05,0.000270272625,0,0,0,0,0.25,0.0392156862745098,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Scared","emotion",0.000368425,0.000100533235294118,8.42956575426251e-05,0.0006285814375,0,0,0,0,1,0.156862745098039,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Disgusted","emotion",0.2405738,0.132787508431373,0.0340643866839094,0.8220248475,0,0,0,0,0.25,0.0392156862745098,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"Contempt","emotion",0.05468368,0.00851405966666667,0.0126228958110645,0.050144696625,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU04","action_unit",2,1.70588235294118,0.460178993308422,10.625,1,1,6.375,6.375,0,0,0,1,1,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU06","action_unit",2,1.31372549019608,0.761319803457952,8.375,0.823529411764706,1,5.25,5.25,1.625,0.254901960784314,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU07","action_unit",1,0.568627450980392,0.500196039999691,3.625,0.568627450980392,2,3.625,2.125,2.125,0.333333333333333,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU09","action_unit",2,1.84313725490196,0.367290022712725,11.5625,1,1,6.375,6.375,1,0.156862745098039,0,1,1,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU12","action_unit",2,1.25490196078431,0.59474825783358,7.9375,0.92156862745098,1,5.875,5.875,1,0.156862745098039,1,0,1,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU15","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU17","action_unit",2,1.52941176470588,0.504100830250083,9.625,1,1,6.375,6.375,2,0.313725490196078,0,1,1,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU23","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,51,0
"E22HA03-02","C22","Chinese","Genuine",0,"Happy 3 CN",3,2,6.375,51,"AU24","action_unit",1,0.0980392156862745,0.300326619585032,0.625,0.0980392156862745,1,0.625,0.625,2.375,0.372549019607843,1,0,0,51,0
