"clip_id","smiler_id","culture","smile_type","stimulus","frame","time_s","Neutral","Happy","Sad","Angry","Surprised","Scared","Disgusted","Contempt","AU01","AU02","AU04","AU05","AU06","AU07","AU09","AU10","AU12","AU14","AU15","AU17","AU18","AU20","AU23","AU24","AU25","AU26","AU27","AU43"
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",4,0.375,0.6182277,0.250139,0.000284164,0.01676782,0.005588243,0.000127429,0.00035965,0.01033383,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",5,0.5,0.5966074,0.2738653,0.000271481,0.01421746,0.005399738,0.000122615,0.00040441,0.009155951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",6,0.625,0.5832462,0.2879053,0.000270177,0.01638849,0.005710067,0.000127724,0.000390484,0.008909904,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",7,0.75,0.5328107,0.3400319,0.000305944,0.0137754,0.005455732,0.000121231,0.00045261,0.00858101,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",8,0.875,0.4912956,0.3653373,0.000274179,0.01183405,0.004545396,9.1165e-05,0.000395881,0.008967582,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",9,1,0.4280505,0.4218038,0.000224835,0.01154696,0.004856851,6.9317e-05,0.000347558,0.00691822,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",10,1.125,0.3700866,0.4612796,0.00018855,0.01012755,0.003984435,5.1667e-05,0.000274233,0.004932255,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",11,1.25,0.3366165,0.4747608,0.000209234,0.01596901,0.003260815,5.0329e-05,0.000205618,0.003697299,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",12,1.375,0.3224934,0.4814369,0.000191998,0.01578797,0.003045861,4.203e-05,0.000172958,0.003623556,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",13,1.5,0.2900824,0.5126244,0.000228452,0.01556765,0.003486136,4.4723e-05,0.000137761,0.002549954,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",14,1.625,0.290996,0.510114,0.000286909,0.0162041,0.003131911,4.6482e-05,0.000113449,0.002535359,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",15,1.75,0.279922,0.5116674,0.000213029,0.01547127,0.003788528,4.1635e-05,8.6666e-05,0.00266381,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",16,1.875,0.2895713,0.4769176,0.00021739,0.01514384,0.004229669,4.6161e-05,7.6689e-05,0.002623273,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",17,2,0.2953047,0.4780946,0.000267179,0.01443277,0.00478809,5.3358e-05,9.388e-05,0.00344985,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",18,2.125,0.2916062,0.4810733,0.000288549,0.01450693,0.004918082,5.4298e-05,0.000154953,0.003191938,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",19,2.25,0.2816355,0.4958204,0.000373909,0.01425525,0.004065011,4.4154e-05,0.000283216,0.002197675,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",20,2.375,0.277297,0.4915716,0.000378708,0.01381894,0.003446927,3.5911e-05,0.000259087,0.002747953,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",21,2.5,0.2771962,0.5007836,0.000375027,0.01119797,0.003428533,6.3808e-05,0.000218578,0.003247572,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",22,2.625,0.250971,0.541349,0.000605846,0.01001436,0.003448096,6.9891e-05,0.000232593,0.002443889,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",23,2.75,0.2404769,0.5688406,0.000528875,0.009711303,0.003339822,5.6977e-05,0.000353421,0.004395147,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",24,2.875,0.2421475,0.5760565,0.000526278,0.009718175,0.003586799,6.4725e-05,0.000370388,0.003068862,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",25,3,0.2499935,0.5713807,0.000575997,0.01135387,0.003467162,6.4502e-05,0.000356606,0.002250753,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",26,3.125,0.2754407,0.5246961,0.000652897,0.01459633,0.003684365,6.694e-05,0.000395018,0.001828891,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",27,3.25,0.2877199,0.4921264,0.000717049,0.0161048,0.004745327,0.000150641,0.000704824,0.001865243,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",28,3.375,0.3146882,0.4617585,0.000687409,0.01966944,0.004218654,0.000174906,0.000617726,0.005108326,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",29,3.5,0.3114534,0.4626285,0.000669714,0.02095648,0.004890497,0.000187891,0.000560045,0.005771242,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",30,3.625,0.2995511,0.4801986,0.000738854,0.02114914,0.005142374,0.000217901,0.000512848,0.00434537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",31,3.75,0.3210386,0.4376674,0.00100698,0.02370267,0.005250703,0.000319678,0.000546209,0.003695248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",32,3.875,0.3480523,0.3926432,0.001977849,0.0201082,0.004770614,0.000316631,0.000524839,0.004365465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",33,4,0.3989744,0.3383309,0.001784355,0.02379333,0.005250027,0.00050054,0.000602814,0.006915438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",34,4.125,0.4012529,0.3218693,0.001682926,0.02323304,0.004864575,0.000548642,0.000600798,0.006400832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",35,4.25,0.3735899,0.3567069,0.001565297,0.02325379,0.004265076,0.000468213,0.000614335,0.005119855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",36,4.375,0.3940884,0.3207812,0.001209292,0.02343904,0.004021068,0.000617669,0.000590596,0.006149247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",37,4.5,0.4278156,0.2916138,0.000986734,0.02445487,0.003602966,0.000622923,0.000505719,0.004949575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",38,4.625,0.4316797,0.278464,0.001052659,0.02337669,0.003447883,0.000563303,0.000570864,0.004025665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",39,4.75,0.4280298,0.2853749,0.001229145,0.02073177,0.003172868,0.000561791,0.000539306,0.003190174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-02","C20","Chinese","Genuine","Happy 6 CN",40,4.875,0.4047953,0.3069662,0.001285361,0.01623136,0.003229815,0.000693282,0.000533647,0.004221318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",1,0,0.8339618,0.1532823,0.000668044,0.04195803,0.01509472,0.000536821,0.000165811,0.007757414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",2,0.125,0.8571948,0.1343092,0.000634205,0.04271273,0.01232063,0.000629194,0.000336968,0.01112898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",3,0.25,0.8849435,0.113856,0.000587774,0.04447489,0.01059057,0.000554199,0.000300272,0.01010694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",4,0.375,0.8320717,0.1684403,0.000571343,0.03679874,0.01019429,0.000465212,0.000330309,0.008950324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",5,0.5,0.7282112,0.267303,0.00044393,0.03957687,0.00869503,0.000440166,0.000295425,0.006458235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",6,0.625,0.6553511,0.3302289,0.000352478,0.03983062,0.007407716,0.000363617,0.000341871,0.004441045,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",7,0.75,0.6053556,0.3952452,0.000316246,0.03552876,0.006527145,0.000323906,0.000370145,0.003092495,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",8,0.875,0.5787716,0.4006499,0.000337231,0.03111137,0.006894109,0.000272229,0.000516985,0.002204377,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",9,1,0.5759878,0.4018486,0.000275522,0.02747523,0.007072679,0.00022183,0.000524437,0.001905094,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",10,1.125,0.5250621,0.4172987,0.00029947,0.02386011,0.006901691,0.000186555,0.000553575,0.001847798,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",11,1.25,0.4847107,0.4579072,0.000380201,0.01981012,0.006277933,0.000166272,0.000455973,0.001871092,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",12,1.375,0.4398563,0.4992652,0.000303425,0.0171467,0.005921471,0.000161085,0.000405477,0.001458586,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",13,1.5,0.3663919,0.5683915,0.000444518,0.01538392,0.00493505,0.000182121,0.00047062,0.002138051,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",14,1.625,0.3364252,0.5917705,0.000404043,0.01431072,0.005463849,0.000190229,0.000399295,0.002126579,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",15,1.75,0.346669,0.5540907,0.000313374,0.01442114,0.005660015,0.000147134,0.000354977,0.001894328,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",16,1.875,0.3407221,0.5762572,0.000264357,0.01198357,0.005794533,0.000145231,0.000296977,0.001581176,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",17,2,0.3351591,0.594866,0.000257119,0.01137902,0.005814598,0.000135699,0.000328755,0.001558529,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",18,2.125,0.3500533,0.5752302,0.000293115,0.0123269,0.005975001,0.000148966,0.000380618,0.001071732,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",19,2.25,0.4049598,0.521044,0.000256791,0.01490149,0.006241141,0.000147941,0.000608409,0.001050457,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",20,2.375,0.4055614,0.5371369,0.000289078,0.01394177,0.006358572,0.000124445,0.00064077,0.001115699,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",21,2.5,0.4019024,0.5325835,0.000300609,0.01519898,0.005820461,0.00010591,0.00067086,0.001032437,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",22,2.625,0.394087,0.5351072,0.000328292,0.01557453,0.007055557,0.000146701,0.000676965,0.001381953,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",23,2.75,0.3904378,0.5182808,0.000407434,0.01603683,0.005500714,0.000163901,0.0006774,0.00347808,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",24,2.875,0.3884864,0.5098612,0.000563206,0.01938007,0.005565052,0.000155833,0.000796096,0.00269237,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",25,3,0.3706454,0.5043575,0.000588899,0.01913565,0.005915387,0.000279798,0.00080373,0.001929919,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",26,3.125,0.4730687,0.4135083,0.00049862,0.01432224,0.004646401,0.000199651,0.000759149,0.003508687,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",27,3.25,0.538447,0.3511776,0.000454207,0.01232899,0.003788502,0.000170203,0.000821219,0.003237137,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",28,3.375,0.5551632,0.3582859,0.000381397,0.01252129,0.003633083,0.00013893,0.000632952,0.002455274,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",29,3.5,0.5741138,0.360162,0.00031631,0.01986097,0.004577281,0.000154613,0.000607437,0.002447221,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",30,3.625,0.6015541,0.3468755,0.000255987,0.02537551,0.004900476,0.000128454,0.000571636,0.00190473,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",31,3.75,0.637401,0.3271825,0.000197811,0.02702082,0.005085167,0.000134617,0.000496916,0.00158607,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E20HA06-03","C20","Chinese","Genuine","Happy 6 CN",32,3.875,0.6538768,0.3227662,0.000204252,0.02642063,0.004685448,0.000156994,0.000414612,0.001300075,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",1,0,0.4136725,0.009109163,0.1728808,0.05714073,0.000242245,0.000296006,0.09140736,0.004616171,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",2,0.125,0.4157931,0.01114891,0.1639961,0.04810448,0.000219359,0.000244327,0.1126641,0.005780845,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",3,0.25,0.4094794,0.01325626,0.1780617,0.03809113,0.00021556,0.000194171,0.1256306,0.006908344,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",4,0.375,0.3873988,0.0174766,0.2231793,0.02905965,0.00017404,0.000156803,0.1468855,0.01195942,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",5,0.5,0.4045181,0.02679211,0.1896317,0.02659151,0.000134525,0.000137911,0.1308321,0.01333558,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",6,0.625,0.4125134,0.02853703,0.1741027,0.02645442,0.000140163,0.000153654,0.1116448,0.01289879,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",7,0.75,0.4219838,0.03341192,0.1554926,0.0267287,0.000150653,0.000189452,0.09849622,0.01372215,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",8,0.875,0.4305578,0.03754083,0.1385801,0.0243648,0.000140761,0.000179505,0.09349691,0.01406855,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",9,1,0.4368131,0.03763947,0.1208711,0.02516579,0.000123959,0.000175566,0.09519958,0.01646808,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",10,1.125,0.4399281,0.05914903,0.1085353,0.02695244,0.000111433,0.000190225,0.07781363,0.02101924,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",11,1.25,0.448358,0.06076153,0.09154958,0.02703801,9.3283e-05,0.000203272,0.07420104,0.0231775,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",12,1.375,0.4499944,0.06206733,0.0867245,0.02691829,7.7105e-05,0.000194875,0.08005115,0.02613878,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",13,1.5,0.450114,0.06386942,0.0877647,0.02478142,6.6967e-05,0.000186036,0.08606584,0.02617895,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",14,1.625,0.4496693,0.06579185,0.09242485,0.02401712,6.2804e-05,0.000176097,0.0801767,0.02538163,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",15,1.75,0.4507918,0.06740206,0.09277274,0.02352265,6.1356e-05,0.000190573,0.07894578,0.01946414,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",16,1.875,0.4510911,0.06714411,0.09396307,0.02299697,6.7679e-05,0.000189322,0.08276582,0.01833718,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",17,2,0.4437444,0.06238528,0.09416945,0.0210916,8.6253e-05,0.000189404,0.1021885,0.0174311,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",18,2.125,0.4432822,0.05984616,0.1007535,0.0193608,9.5071e-05,0.000196697,0.1063748,0.01912302,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",19,2.25,0.4410779,0.05549008,0.108291,0.01760591,8.8855e-05,0.000205509,0.1130434,0.01625321,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",20,2.375,0.4410791,0.05010706,0.1025288,0.0175207,9.9115e-05,0.000203996,0.1145775,0.01503012,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",21,2.5,0.4365867,0.04054023,0.1007077,0.01698593,0.000104736,0.000219068,0.1246377,0.01409337,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",22,2.625,0.4295183,0.03746283,0.09581089,0.01721707,0.000121697,0.000246342,0.1395418,0.01614439,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",23,2.75,0.4339515,0.03485902,0.1007737,0.01749587,0.000114471,0.000221563,0.1312522,0.02133083,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",24,2.875,0.4349585,0.04121072,0.1086513,0.01781782,9.5408e-05,0.000203955,0.1146115,0.03202593,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",25,3,0.4352558,0.04359249,0.1052138,0.01614151,8.6511e-05,0.000214813,0.1189676,0.04413428,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",26,3.125,0.438219,0.04759216,0.1013791,0.01537035,7.8816e-05,0.000210735,0.1164881,0.04053234,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",27,3.25,0.4355933,0.04369068,0.1052012,0.01598885,8.2624e-05,0.000224557,0.1241062,0.03946577,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",28,3.375,0.4337774,0.03782931,0.1032709,0.01763212,8.3474e-05,0.000200915,0.1293851,0.04282527,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",29,3.5,0.4368995,0.03694535,0.1063657,0.01902599,8.3354e-05,0.000214581,0.1198938,0.04425358,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",30,3.625,0.4390455,0.03657342,0.1084053,0.02025093,8.5669e-05,0.00021073,0.1176485,0.04757335,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",31,3.75,0.4321415,0.03343751,0.1258613,0.01786593,7.888e-05,0.000235891,0.1328695,0.05102576,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",32,3.875,0.4204502,0.03334145,0.1310549,0.01827615,8.4815e-05,0.000263118,0.1573399,0.06449314,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",33,4,0.402369,0.03175079,0.1285718,0.01591769,0.000102105,0.000246954,0.1941849,0.05998728,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",34,4.125,0.386583,0.02654934,0.1324625,0.01490639,0.000110649,0.000251942,0.2263336,0.05376565,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",35,4.25,0.3897241,0.0241757,0.1269795,0.01445242,0.000111638,0.000257482,0.2203776,0.05404492,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",36,4.375,0.3924298,0.02173111,0.1221078,0.01470925,0.000119986,0.00025095,0.215286,0.05111738,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",37,4.5,0.3941385,0.0181875,0.1349899,0.01637375,0.000118704,0.000213889,0.2120902,0.04775753,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",38,4.625,0.3802041,0.01650739,0.1300586,0.01709805,0.00011679,0.000203847,0.2400664,0.05354024,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",39,4.75,0.3820721,0.01338311,0.1280572,0.01987003,0.000111053,0.000212399,0.2364593,0.05847104,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",40,4.875,0.3869563,0.01177296,0.1251059,0.02234515,0.000101652,0.000202246,0.2268985,0.05003671,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
"E22HA01-03","C22","Chinese","Genuine","Happy 1 CN",41,5,0.3890531,0.010921,0.1247788,0.02981028,9.5906e-05,0.000239959,0.2227506,0.04674179,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
